,Source User id,Follower id
5397,110162559885808677,"[110302138501942839, 110306428925652481, 58317, 110304663289910840, 110295527316616978, 108153692891988318, 109120283274056533, 106767583344085432, 109286818440701633, 110274802400058075, 109359175827253661, 109874660775354009, 109434819086403457, 110278278181825426, 110278643516343288, 108199298938345912, 1302832, 110219880441265038, 109523369074357673, 106676472661385721, 109954294851698448, 110242073867830773, 109261026948960351, 110083979898901299, 110243544646429406, 109432599863273951, 109547223658214330, 110173161793044698, 110238670224171275, 110235411185336510, 110223721398502785, 109564896927210875, 109522228281114054, 109336416286755625, 110226694370268976, 109280770544114981, 109365903346842633, 110218403435036027, 110212673864748280, 110204094523353367]"
9956,110249113939371819,"[109536816379501792, 109364754636046924, 108207323958176979, 109300547902845000, 109300550500288831, 109537042614547290, 109367290817169490, 109298205727741131, 109536071789172816, 41034, 109325518426196932, 109306667522790851, 109254376550293095, 109303626035087013, 109365296648114944, 109344784724633268, 109304890266806953, 108205789594068613, 109244695161942347, 109349881137383101, 109269433449719819, 109308612976937190, 109311257446320605, 109363159298768078, 109459074992957259, 109320757827513342, 108325084608307584, 109261534234936561, 108254226651706466, 109333221882970764, 109354637917397913, 109362250635213304, 109344460271575881, 109328559660813413, 302661, 109297714566369116, 108193239983338831, 109289411747040345, 109261300711200822, 109116848652095375]"
3090,485099,"[110178719836096199, 110290584187882541, 110279224459441675, 109118206741115822, 109757533487217234, 108222538637362538, 109373852528225053, 110270720094237278, 110235726660166031, 108275039698931751, 108226713531924801, 110100878444442877, 109886054651128262, 109332008231729422, 109743065079552760, 109462566162850136, 110256857111721857, 108338991638474495, 110101942909584267, 109658885995363185, 108506261998985214, 109112145543845923, 109252310024461872, 1248810, 109247177612515831, 110219173605501105, 109376538620977772, 109511641865202432, 110180077253580264, 109627774802746601, 110193619708005040, 109581651445353087, 431138, 110226681428213754, 110224528573538894, 109585699478397149, 108210330494747204, 109257374601163508, 109360738626994940, 109386873855622778]"
4184,109354564202240035,"[108203572232486483, 110270421598221101, 109677400768519593, 109364255194198468, 110213838681348468, 110213487988216497, 109586798786383106, 9115, 109298080781255458, 109252181602436302, 109507592001742884, 109257004972206707, 108194644293396381, 109506081606449948, 109954970005249124, 109251116272834212, 109338942517969713, 109559744714139880, 109383542925672102, 109247794675008963, 958614, 109383287809710128, 109937113046434465, 109274081067094382, 109363961421205546, 109412005484333089, 109342307067105865, 109264540388473649, 109257679863892878, 109247142679902496, 109267596294949012, 9921, 109276112154230131, 109252553118636605, 109679760529148262, 109251556876242167, 967834, 109374126006640768, 109265756335877680, 109293363605628610]"
4564,110085036580323079,"[109381566077843035, 109444594734827794, 109258636566275551, 109792241703293437, 108296339098854334, 110308506209483784, 109405911814694955, 109430323203200130, 109533075687973155, 109338323187717619, 109467800043758406, 110296543361884918, 541284, 109338807747038374, 109258768109778160, 110295159831907375, 192771, 110290584187882541, 109265522543917889, 109348674028759455, 109367452842773908, 109710755615246807, 109373837001946974, 109932419623733160, 109667263926399740, 107125063097534700, 110237919368714885, 110281112873331199, 110272644164233510, 109291601055319293, 107120093632078129, 110269043321807256, 109257209981799601, 109878474102216399, 109836909452018076, 109310493132256522, 110068921406778348, 110090604805416955, 109530073434602056, 259792]"
122,41635,"[109424076019289779, 110259886695835231, 109287656158524880, 110175789333724655, 194543, 109385480753484009, 110129187233917029, 109337882695089857, 110103218157729413, 109374351559210403, 109331955446644883, 109251360655677773, 110020964923155487, 109507675942534850, 109529550605913090, 109968565309900843, 109327101581254446, 109845298550366701, 109547090501178483, 109257209981799601, 109848217179203604, 109807821846490827, 109365670439054355, 109446905362709182, 109554008057681856, 109320387071599319, 109734506473674772, 109497128081274541, 109473770715041768, 109400396044255187, 109429106882847775, 109651249145090557, 109293037247449928, 109349332368928721, 109331360386915615, 72915, 109526644905655510, 109626218115383751, 109502045190270275, 109621542593534683]"
179,108300784290194885,"[510714, 109627700150974330, 109710755615246807, 110285441790705205, 110234041079460570, 110015350407560779, 109626973420369899, 110068921406778348, 109348294599164158, 109370991482211908, 109330855730621278, 109319175050318444, 109323690138456832, 109367760968660049, 109259475732566097, 109359318951487410, 466602, 109406494139518132, 110154337873661989, 109333213039464250, 110118723394425902, 110111545384122180, 110100609777621309, 109497316807359094, 109514468038986333, 110058957918944776, 110028200086888671, 108369305271368814, 108765554243449810, 109480061198293106, 109950154305211991, 109293508408537512, 109932419623733160, 109498087063311301, 109377212954145989, 109419428803368833, 109293156899332283, 109302065888843607, 109298058152602821, 109306491300405019]"
8095,109258494895990438,"[110027804364302310, 109324674425989375, 110290584187882541, 109375072506610249, 109364411998635199, 106840006578156768, 452454, 110021168538407248, 110136179948180548, 110100878444442877, 108215438784956057, 655782, 109338589377796071, 818377, 110227411956499425, 109882256738785189, 110199768891288258, 109362400640503149]"
6429,109922000132045341,"[109274286465000383, 110169948126800327, 293032, 110060313804221704, 109247893055972211, 109935664727190911, 109918835522236389, 109851759780446452, 457848, 1286456, 109834935392844337, 109326642413195637, 109769013073267025, 109540073728739889, 109754314744472653, 199939, 109302171407391589, 109335661035295478, 109589784303467719, 109414598065545907, 109257507246191654, 109580460157941665, 109569627085503922, 109291046564002750, 656311, 108226689645591041, 109270804489830894, 109249869543252694, 109269168514454344, 108200273387585667, 109536491849763226, 109536119074902865, 108130628459246939, 109524448464020839, 109320622727071074, 109523599161993075, 109522530125540258, 109523104684595220, 109516848281443078, 109246317884313071]"
9003,109258494895990438,"[110246957689081588, 109348475617442628, 110209505825396098, 108295415341927757, 110202158376974321, 109326089248813292, 110168454741886392, 110158208620997698, 110139567310159064, 1095781, 109443509840308367, 109336458407009215, 109302694518225520, 109717730196590697, 109253987565719410, 109304471379212483, 110005774510953983, 110000251866733795, 109992835100413192, 109988598137983183, 109972728989041285, 109332461998585821, 109297081379984274, 109368407803781175, 109542948086054654, 109296139509657946, 109796622528525541, 109836898304955788, 1253519, 109285196391513840, 109309895303017676, 109366485153403605, 109856541312099719, 109541810188730127, 109834699107489729, 107758585368116234, 109380716269935254, 109351617924983037, 109290991264775912, 109777377469598748]"
7859,110073535628597470,"[110016098615223095, 109941021932547079, 109298758490564686, 109376876374772901, 109317078293842476, 109456230370956432]"
1535,110223169145891110,"[110308774575027963, 110306446504480679, 110303372051127188, 110302401860180009, 110300518764475717, 110296940048570516, 110295092012998686, 110289847509665009, 110286613322229789, 110281881771657511, 110279552345866184, 110273505362035521, 110272691283053728, 110247631456547291, 110124143977663692, 110249218905406338, 110247970841457015, 110238903145639643, 110164153125745600, 110226102776611333, 110198466949600112, 110103218157729413, 110218223732655398, 109445090601518973, 110193398017418459, 110192889729692738, 110179230590698505, 110164080404961662, 110140737986474861, 110134540725885469, 110130723585965690, 109523725933829913, 109343433241993003, 110101638207790910, 110100794547801573, 43008, 110095841775196543, 110083320378035911, 381944, 510714]"
5517,110230437400796808,[110156159770153444]
2605,237801,"[110208277659981358, 110279399404855292, 110272887728876765, 110185828386881540, 110301019059310384, 110300446485383203, 110180360754907463, 110291148600797411, 109582418081895426, 110287806600726125, 109325578062977263, 110261587704231277, 1142756, 110270872830735929, 109836973492234066, 108219438487536523, 108222836421911584, 110157717291678880, 109983777732936904, 110253645690840327, 110236678941801409, 110243073213779791, 110242671729141789, 110225822796280835, 110238765796668736, 109321834683359429, 110232679241599746, 110232737123550757, 109536359112657517, 110225565053167730, 110216405260753384, 1127917, 110216749883862161, 110194551153972078, 108295129255625863, 109367289236681282, 1113910, 110199305541648507, 110196968734367863, 109353217182102064]"
6127,239322,"[109285782702060049, 109287322433501518, 110299330821057216, 231587, 110268950441538869, 110267861888244229, 110006888142095037, 109540199564588890, 110247248089686105, 109312350194004681, 109123220465884416, 110243388774147195, 109297870961971256, 110238109817893059, 108080817312587685, 109378574828687453, 109243815757638115, 110103218157729413, 198702, 110189106747833446, 109526844615238564, 110197739894171112, 110214646697256845, 406766, 110183321397398051, 108231703609323830, 110183131230422396, 110199092055032242, 110193853580293356, 182779, 109375197840427138, 109252923792617970, 110163367743987443, 109519949565707548, 465522, 109248627887073103, 109254443837853057, 110092249372372774, 109527349735078547, 110113595489591916]"
2177,262033,"[109698539606541871, 494073, 109247515064122733, 110037196686826878, 109925969691396534, 109608338222308711, 109315894849286430, 109253199563738864, 864101, 109405121722090251, 127165, 109881193344135156, 110059115064805646, 869664, 1185988, 107192220324249637, 109257098418641664, 109377796914836681]"
7990,108194633241876827,"[109941977618230197, 109689280033502497, 109311325233929332, 417634, 109728084708707459, 109372858627460344, 109367752961783641, 109321601315889133, 109892330429144765, 109332814399981582, 109627700150974330, 109626176584650695, 109620104004524943, 109601503234229112, 110103218157729413, 110164840955866341, 110045898829925143, 110141172424536208, 109746356531343287, 108130568676459053, 109376968228818876, 10943, 109966761613151707, 110119943415492976, 109692953916837835, 110109128212694905, 109528957610256605, 110111545384122180, 110055150311659456, 109296352583029081, 109295962447424698, 109302558080750211, 110010679450818524, 108196997144156927, 109823126463070546, 109549831396155405, 166366, 109382620345697389, 109271649414778000, 109596299285466166]"
2351,109244357120243424,"[110263273827771507, 110153739006482735, 109207947226089263, 109334271180334202, 231587, 108243340664949652, 110068921406778348, 109336851987706232, 110260781360075055, 110237546961053152, 883350, 109285965345187474, 109244164417259102, 110241302971446932, 110233156131411833, 108197900630052143, 110221585059255757, 109988543207561088, 110188107392396238, 110176604022656194, 110035305003656122, 110159308492308013, 529495, 109248945403729531, 12010, 109381566077843035, 110148664665349936, 109400734400202961, 109393634096305140, 110119064010515701, 109992735589360382, 109559744714139880, 109283458548356923, 109276501555570874, 109372222483549016, 110084186701818685, 109254179693731699, 109342905393397885, 110040584520654856, 109984190960994281]"
